Gene1,Gene2,Score
GATA2,FAR1,134.0
GATA2,PREP,131.0
GATA2,RGCC,173.0
GATA2,NSMAF,169.0
GATA2,LCP2,219.0
GATA2,FAM136A,335.0
GATA2,NCAPG,129.0
GATA2,BC005561,167.0
GATA2,PHF10,185.0
GATA2,NPLOC4,171.0
GATA2,GOLT1B,165.0
GATA2,FTSJ1,178.0
GATA2,VPS41,324.0
GATA2,CDC7,161.0
GATA2,L2HGDH,124.0
GATA2,PRPF4,313.0
GATA2,CCNB2,157.0
GATA2,ANKLE1,147.0
GATA2,CDC20,308.0
GATA2,CNOT7,154.0
GATA2,KNSTRN,103.0
GATA2,MTHFD1,102.0
GATA2,ATP2A3,148.0
GATA2,HPCAL1,148.0
GATA2,CMPK2,148.0
GATA2,CSTF2,101.0
GATA2,MAVS,289.0
GATA2,2210016F16RIK,146.0
GATA2,KIF20B,143.0
GATA2,E2F8,142.0
GATA2,UTP4,142.0
GATA2,MEMO1,140.0
GATA2,NDRG1,276.0
GATA2,LIG1,139.0
GATA2,HSD3B7,276.0
GATA2,SEPT8,274.0
GATA2,GSTM5,111.0
GATA2,SQLE,136.0
GATA2,SPHK1,271.0
GATA2,CACFD1,135.0
GATA2,PRIM1,133.0
GATA2,ITGA6,132.0
GATA2,ZFP35,263.0
GATA2,LDHB,262.0
GATA2,CDC6,134.0
GATA2,INTS8,115.0
GATA2,MAN2A2,258.0
GATA2,DHFR,130.0
GATA2,CTTN,258.0
GATA2,ABHD16A,256.0
GATA2,FZR1,255.0
GATA2,PRPS2,127.0
GATA2,BUB1B,252.0
GATA2,ZKSCAN17,124.0
GATA2,TBC1D10C,247.0
GATA2,MAPK9,123.0
GATA2,SERPINA3G,141.0
GATA2,RGS2,239.0
GATA2,CD82,239.0
GATA2,ZDHHC13,118.0
GATA2,PSTPIP1,117.0
GATA2,LY6A,232.0
GATA2,ZFP36,231.0
GATA2,ATAD1,116.0
GATA2,ABTB1,231.0
GATA2,ARHGAP4,116.0
GATA2,PCYT2,115.0
GATA2,PRIM2,114.0
GATA2,TPX2,225.0
GATA2,CPQ,112.0
GATA2,CYB5R1,115.0
GATA2,ALDH1A1,221.0
GATA2,DENND2D,109.0
GATA2,SUN1,109.0
GATA2,NFKBIA,215.0
GATA2,CLIC4,215.0
GATA2,AK3,107.0
GATA2,ZYX,212.0
GATA2,SERPINB1A,211.0
GATA2,ARHGEF18,211.0
GATA2,ACSS2,105.0
GATA2,PLCB2,104.0
GATA2,GMPR,104.0
GATA2,RGS19,103.0
GATA2,TMEM263,103.0
GATA2,IFI30,205.0
GATA2,METTL7A1,204.0
GATA2,SERPINF1,202.0
GATA2,PIK3IP1,201.0
GATA2,MAP4K2,201.0
GATA2,ANKRD27,198.0
GATA2,CDCA3,194.0
GATA2,RPP40,192.0
GATA2,AP1G2,189.0
GATA2,FAAP100,187.0
GATA2,SPC24,180.0
GATA2,WDR55,177.0
GATA2,PWP2,177.0
GATA2,PRPS1,176.0
GATA2,KPNA3,172.0
GATA2,WLS,171.0
GATA2,MMRN1,171.0
GATA2,FKBP1A,171.0
GATA2,PML,170.0
GATA2,AQP1,169.0
GATA2,ANXA1,169.0
GATA2,CITED4,162.0
GATA2,FOS,161.0
GATA2,UBA3,158.0
GATA2,MOGS,158.0
GATA2,LSP1,155.0
GATA2,PWP1,154.0
GATA2,PLBD2,154.0
GATA2,UBAP1,153.0
GATA2,CSAD,153.0
GATA2,SELENBP1,151.0
GATA2,VWA5A,150.0
GATA2,TRIM30A,150.0
GATA2,RHAG,150.0
GATA2,PRKCH,150.0
GATA2,FADS1,150.0
GATA2,CRYZL2,150.0
GATA2,CDCA8,150.0
GATA2,ABCG2,150.0
GATA2,SQOR,148.0
GATA2,CCNG1,148.0
GATA2,RPRD1B,146.0
GATA2,CKAP2L,144.0
GATA2,OPTN,143.0
GATA2,UGCG,141.0
GATA2,SLC25A45,141.0
GATA2,CNP,140.0
GATA2,ERCC8,139.0
GATA2,ABCB10,139.0
GATA2,LIMD2,134.0
GATA2,COL5A1,133.0
GATA2,GOSR2,132.0
GATA2,ALKBH8,131.0
GATA2,LYZ2,130.0
GATA2,CTLA2B,129.0
GATA2,GANAB,128.0
GATA2,TCIRG1,125.0
GATA2,MEF2C,125.0
GATA2,TOLLIP,124.0
GATA2,RANBP3,123.0
GATA2,OASL2,123.0
GATA2,PDE4B,122.0
GATA2,PHACTR2,121.0
GATA2,APOE,121.0
GATA2,GBP2,119.0
GATA2,NDC1,118.0
GATA2,HELLS,118.0
GATA2,NGLY1,110.0
GATA2,CCNF,108.0
GATA2,SLC30A6,107.0
GATA2,ZFP930,106.0
GATA2,FBXW5,106.0
GATA2,DCAF4,102.0
GFI1B,ITSN1,1296.0
GFI1B,ASF1B,1175.0
GFI1B,GORASP1,2332.0
GFI1B,FKBP1A,1326.0
GFI1B,D1ERTD622E,965.0
GFI1B,PCLAF,942.0
GFI1B,PQLC3,948.0
GFI1B,SGTA,898.0
GFI1B,SPPL2A,514.0
GFI1B,VIM,702.0
GFI1B,CHORDC1,698.0
GFI1B,CLCN4,825.0
GFI1B,SEC23IP,489.0
GFI1B,EPS15,540.0
GFI1B,MTAP,515.0
GFI1B,PKM,543.0
GFI1B,TCP11L2,403.0
GFI1B,YPEL3,441.0
GFI1B,FIGNL1,358.0
GFI1B,CHP1,385.0
GFI1B,TRMT2A,463.0
GFI1B,TMEM97,361.0
GFI1B,MYCT1,770.0
GFI1B,BIRC5,326.0
GFI1B,MTMR6,284.0
GFI1B,NUF2,322.0
GFI1B,DNAJC10,291.0
GFI1B,GTF2H1,314.0
GFI1B,JUN,689.0
GFI1B,COPB1,306.0
GFI1B,SLC35A1,271.0
GFI1B,GMFB,225.0
GFI1B,RGS19,283.0
GFI1B,PLEC,286.0
GFI1B,PROCR,584.0
GFI1B,EXOC2,290.0
GFI1B,WDR75,316.0
GFI1B,CAST,246.0
GFI1B,GALK2,235.0
GFI1B,RFESD,207.0
GFI1B,NASP,287.0
GFI1B,NEURL3,531.0
GFI1B,NEK9,231.0
GFI1B,LIMD2,152.0
GFI1B,ATG4B,193.0
GFI1B,NIF3L1,217.0
GFI1B,MFGE8,258.0
GFI1B,NUDCD3,231.0
GFI1B,USP4,191.0
GFI1B,MARCH5,229.0
GFI1B,IFT140,288.0
GFI1B,TIMM29,284.0
GFI1B,ESYT2,259.0
GFI1B,TANGO2,463.0
GFI1B,TMEM173,303.0
GFI1B,ATG16L1,345.0
GFI1B,HPN,456.0
GFI1B,WDR36,170.0
GFI1B,SNRNP200,180.0
GFI1B,ZFP639,196.0
GFI1B,PLAA,162.0
GFI1B,CALCRL,238.0
GFI1B,POLR1B,174.0
GFI1B,CLPTM1L,218.0
GFI1B,MSH6,236.0
GFI1B,WDR5,229.0
GFI1B,MAP4K2,247.0
GFI1B,ADO,398.0
GFI1B,LIG1,164.0
GFI1B,CDCA3,256.0
GFI1B,CKS1B,388.0
GFI1B,RTP4,386.0
GFI1B,FEM1B,165.0
GFI1B,NOLC1,382.0
GFI1B,TUBGCP5,288.0
GFI1B,ALDH18A1,214.0
GFI1B,PSMF1,173.0
GFI1B,PPIL4,210.0
GFI1B,CRBN,140.0
GFI1B,ERLIN2,368.0
GFI1B,ENPP4,189.0
GFI1B,USP37,361.0
GFI1B,RFC4,249.0
GFI1B,PICALM,209.0
GFI1B,ENDOD1,133.0
GFI1B,PLPPR3,234.0
GFI1B,VPS33B,137.0
GFI1B,PIK3R2,185.0
GFI1B,MCM4,173.0
GFI1B,DPP8,128.0
GFI1B,9430015G10RIK,250.0
GFI1B,TYMS,229.0
GFI1B,ATAD2,200.0
GFI1B,TBCD,348.0
GFI1B,RRM1,197.0
GFI1B,PBK,192.0
GFI1B,ORC5,261.0
GFI1B,CERS5,194.0
GFI1B,ADK,204.0
GFI1B,IRF1,173.0
GFI1B,WARS,119.0
GFI1B,POLE3,146.0
GFI1B,ATL2,210.0
GFI1B,KLHL6,188.0
GFI1B,TSPAN14,182.0
GFI1B,THUMPD3,214.0
GFI1B,NCEH1,191.0
GFI1B,BLVRB,316.0
GFI1B,RGS2,165.0
GFI1B,CDC7,156.0
GFI1B,WDR45B,159.0
GFI1B,TBC1D2B,224.0
GFI1B,PIGQ,161.0
GFI1B,GCNT2,185.0
GFI1B,CNOT10,110.0
GFI1B,HSPH1,293.0
GFI1B,SGO1,146.0
GFI1B,FLOT2,290.0
GFI1B,CPQ,155.0
GFI1B,SCFD1,164.0
GFI1B,NAA35,157.0
GFI1B,USP8,143.0
GFI1B,MTHFD1,161.0
GFI1B,UBE2C,169.0
GFI1B,DNAJC11,196.0
GFI1B,PFKM,279.0
GFI1B,MIS18BP1,153.0
GFI1B,ZDHHC6,148.0
GFI1B,NDEL1,170.0
GFI1B,NGLY1,152.0
GFI1B,GOSR2,141.0
GFI1B,ACSS2,148.0
GFI1B,COA5,172.0
GFI1B,NUDCD1,266.0
GFI1B,RBPMS,263.0
GFI1B,CUL2,131.0
GFI1B,ZFP961,134.0
GFI1B,SERPINB1A,258.0
GFI1B,RNF115,256.0
GFI1B,ZFP655,252.0
GFI1B,METTL7A1,248.0
GFI1B,NARFL,126.0
GFI1B,MYCN,244.0
GFI1B,CTSC,244.0
GFI1B,CD82,244.0
GFI1B,RARS,133.0
GFI1B,L2HGDH,145.0
GFI1B,OTUD6B,132.0
GFI1B,HACD3,128.0
GFI1B,STK25,240.0
GFI1B,TMEM129,239.0
GFI1B,TACC3,239.0
GFI1B,GMNN,239.0
GFI1B,NCAPG,152.0
GFI1B,MNDAL,236.0
GFI1B,WDSUB1,235.0
GFI1B,LMNA,234.0
GFI1B,RPRD1B,229.0
GFI1B,PLCG2,229.0
GFI1B,CSTF2,229.0
GFI1B,BTRC,229.0
GFI1B,UROS,139.0
GFI1B,RASAL3,137.0
GFI1B,EIF2B1,227.0
GFI1B,DDX20,117.0
GFI1B,PHAX,131.0
GFI1B,XRCC5,224.0
GFI1B,TMEM68,139.0
GFI1B,SLC18A2,218.0
GFI1B,TRMT11,216.0
GFI1B,CDT1,216.0
GFI1B,SACM1L,211.0
GFI1B,TMEM186,120.0
GFI1B,VPS33A,207.0
GFI1B,NDOR1,207.0
GFI1B,RANGAP1,105.0
GFI1B,RMND5A,104.0
GFI1B,WDR4,203.0
GFI1B,CDCA5,201.0
GFI1B,ZZZ3,108.0
GFI1B,SCARB1,199.0
GFI1B,RNF13,199.0
GFI1B,SLC44A2,198.0
GFI1B,HUS1,198.0
GFI1B,CENPK,196.0
GFI1B,NPLOC4,111.0
GFI1B,ADSSL1,193.0
GFI1B,LZTR1,117.0
GFI1B,ADAMTS10,104.0
GFI1B,ZFP266,191.0
GFI1B,RNF139,190.0
GFI1B,CKAP2,190.0
GFI1B,ILVBL,189.0
GFI1B,NUDT9,188.0
GFI1B,MAD2L1,106.0
GFI1B,EPOR,188.0
GFI1B,DUS1L,186.0
GFI1B,DLST,184.0
GFI1B,SDHAF2,181.0
GFI1B,CHUK,181.0
GFI1B,NUP155,180.0
GFI1B,CUL4A,180.0
GFI1B,ZFP62,109.0
GFI1B,CDC45,179.0
GFI1B,CDCA4,176.0
GFI1B,UAP1L1,175.0
GFI1B,SCRN3,174.0
GFI1B,PTDSS2,174.0
GFI1B,PLIN3,173.0
GFI1B,DHX33,173.0
GFI1B,TPX2,172.0
GFI1B,TCF12,172.0
GFI1B,POT1A,172.0
GFI1B,HELLS,172.0
GFI1B,FAM45A,172.0
GFI1B,UBR1,171.0
GFI1B,NDC1,170.0
GFI1B,HPCAL1,170.0
GFI1B,PRSS50,168.0
GFI1B,CPT2,168.0
GFI1B,UBAP1,167.0
GFI1B,BYSL,167.0
GFI1B,ZFP367,165.0
GFI1B,CENPE,165.0
GFI1B,NAGA,164.0
GFI1B,AHCYL1,163.0
GFI1B,TFRC,162.0
GFI1B,FUCA2,162.0
GFI1B,IFI203,161.0
GFI1B,EFTUD2,161.0
GFI1B,CRNKL1,161.0
GFI1B,TARS,160.0
GFI1B,RAD21,159.0
GFI1B,MTFR1,159.0
GFI1B,ATP6AP1,159.0
GFI1B,ARL6IP6,158.0
GFI1B,NUP85,156.0
GFI1B,KIF11,156.0
GFI1B,CDC6,156.0
GFI1B,CCNB2,156.0
GFI1B,PDCL,155.0
GFI1B,ERLIN1,155.0
GFI1B,RAD51,154.0
GFI1B,RAB32,153.0
GFI1B,CYB5R1,153.0
GFI1B,SEH1L,152.0
GFI1B,MAVS,152.0
GFI1B,PPP6C,151.0
GFI1B,FAM76B,151.0
GFI1B,ARMC8,150.0
GFI1B,NOP2,149.0
GFI1B,ODC1,148.0
GFI1B,ELP3,148.0
GFI1B,COPS8,148.0
GFI1B,TCIRG1,147.0
GFI1B,DCAF13,147.0
GFI1B,DDX1,146.0
GFI1B,DHFR,145.0
GFI1B,ABCF3,145.0
GFI1B,UNK,144.0
GFI1B,LANCL2,144.0
GFI1B,HEXA,144.0
GFI1B,FAM136A,144.0
GFI1B,RPP40,143.0
GFI1B,AURKA,143.0
GFI1B,XK,142.0
GFI1B,TREML2,142.0
GFI1B,TOR3A,142.0
GFI1B,SLC30A6,142.0
GFI1B,ANK,142.0
GFI1B,ASB8,141.0
GFI1B,TAF12,140.0
GFI1B,NAMPT,140.0
GFI1B,OSTM1,139.0
GFI1B,DNAJC5,139.0
GFI1B,DIS3L2,139.0
GFI1B,HARS2,138.0
GFI1B,HARS,138.0
GFI1B,FES,138.0
GFI1B,STX12,137.0
GFI1B,FARSB,137.0
GFI1B,UROD,136.0
GFI1B,TK1,136.0
GFI1B,CCNG1,136.0
GFI1B,CALU,136.0
GFI1B,RFC5,135.0
GFI1B,POGLUT1,135.0
GFI1B,MTREX,135.0
GFI1B,PPOX,134.0
GFI1B,PLA2G12A,134.0
GFI1B,IPO9,134.0
GFI1B,IARS,134.0
GFI1B,VAV1,133.0
GFI1B,SLC16A1,133.0
GFI1B,RABGGTB,133.0
GFI1B,MIS12,133.0
GFI1B,IL27RA,133.0
GFI1B,VPS41,132.0
GFI1B,LDAH,132.0
GFI1B,RNF145,131.0
GFI1B,CCNE2,131.0
GFI1B,RGCC,130.0
GFI1B,PRELID3B,129.0
GFI1B,LONP1,129.0
GFI1B,FOS,129.0
GFI1B,PLIN2,128.0
GFI1B,C330018D20RIK,128.0
GFI1B,GFM1,127.0
GFI1B,ALKBH8,126.0
GFI1B,CCNA2,125.0
GFI1B,ASAH1,125.0
GFI1B,TES,124.0
GFI1B,SNX10,124.0
GFI1B,LAP3,124.0
GFI1B,TUBGCP3,123.0
GFI1B,METTL8,123.0
GFI1B,EPDR1,123.0
GFI1B,WDHD1,122.0
GFI1B,CD48,122.0
GFI1B,UBA3,121.0
GFI1B,SLC25A38,121.0
GFI1B,SELENBP1,121.0
GFI1B,PHF10,121.0
GFI1B,PSMD9,120.0
GFI1B,MFSD14B,120.0
GFI1B,HAUS2,120.0
GFI1B,FAR1,120.0
GFI1B,OAT,119.0
GFI1B,CTLA2A,119.0
GFI1B,SNAPC3,118.0
GFI1B,NCAPG2,118.0
GFI1B,INTS13,118.0
GFI1B,GTF2F1,118.0
GFI1B,NECAP2,117.0
GFI1B,KIF20B,117.0
GFI1B,SQLE,116.0
GFI1B,SLC25A21,116.0
GFI1B,RAD51AP1,116.0
GFI1B,P2RX4,116.0
GFI1B,CDK19,116.0
GFI1B,STEAP3,115.0
GFI1B,EXOC3,115.0
GFI1B,ZFP35,114.0
GFI1B,ZFP322A,114.0
GFI1B,SLC25A45,114.0
GFI1B,LYRM4,114.0
GFI1B,CPOX,114.0
GFI1B,BTAF1,114.0
GFI1B,AP5M1,114.0
GFI1B,TMX3,113.0
GFI1B,ST3GAL6,113.0
GFI1B,SLC25A46,113.0
GFI1B,SESN1,113.0
GFI1B,MARCH6,113.0
GFI1B,IFRD2,113.0
GFI1B,AAR2,113.0
GFI1B,PSMD5,111.0
GFI1B,PPAT,111.0
GFI1B,PTPN12,110.0
GFI1B,BCLAF3,110.0
GFI1B,ANAPC2,110.0
GFI1B,ABCB8,110.0
GFI1B,TMEM263,109.0
GFI1B,SKAP2,109.0
GFI1B,DCK,109.0
GFI1B,VPS26C,108.0
GFI1B,TAPT1,108.0
GFI1B,STAP1,108.0
GFI1B,ME2,108.0
GFI1B,INTS8,108.0
GFI1B,CASP3,107.0
GFI1B,SLC20A1,106.0
GFI1B,ATAD1,106.0
GFI1B,ZFP930,105.0
GFI1B,PCYT1A,105.0
GFI1B,KLHL24,105.0
GFI1B,GNA13,105.0
GFI1B,ETF1,105.0
GFI1B,CKAP2L,105.0
GFI1B,STAT3,104.0
GFI1B,SPC24,104.0
GFI1B,ZFP110,103.0
GFI1B,TFG,103.0
GFI1B,PREP,103.0
GFI1B,METAP1,103.0
GFI1B,KIF22,103.0
GFI1B,DRAM2,103.0
GFI1B,CEPT1,103.0
GFI1B,ALDH9A1,103.0
GFI1B,ALAD,103.0
GFI1B,PRPS1,102.0
GFI1B,KAT7,102.0
GFI1B,BAP1,102.0
GFI1B,ABCB10,102.0
IRF1,CTSO,3690.0
IRF1,RTP4,4485.0
IRF1,OASL2,4037.0
IRF1,UBA7,3715.0
IRF1,NCLN,4185.0
IRF1,CMPK2,2985.0
IRF1,SERPINB9,3006.0
IRF1,SNX10,3187.0
IRF1,ABHD16A,3114.0
IRF1,ISG20,2563.0
IRF1,GBP2,2529.0
IRF1,SPPL2A,2557.0
IRF1,RFESD,3167.0
IRF1,BID,2973.0
IRF1,ZFP945,3848.0
IRF1,TCP11L2,2213.0
IRF1,WARS,2660.0
IRF1,IL15,2382.0
IRF1,UROS,1950.0
IRF1,ATAD1,2006.0
IRF1,BLVRB,3297.0
IRF1,SCFD1,2342.0
IRF1,NAE1,1503.0
IRF1,CUL2,1598.0
IRF1,FOS,1829.0
IRF1,RNF213,956.0
IRF1,NAMPT,1588.0
IRF1,ATG12,1501.0
IRF1,PTDSS1,1607.0
IRF1,ANGPT1,1813.0
IRF1,VWA5A,1751.0
IRF1,PTCD3,1242.0
IRF1,UNC93B1,1529.0
IRF1,CENPE,1458.0
IRF1,TOP2A,1424.0
IRF1,PIK3IP1,1408.0
IRF1,P2RY14,2041.0
IRF1,TCIRG1,1219.0
IRF1,DDX58,1417.0
IRF1,EPSTI1,1311.0
IRF1,RNF115,1299.0
IRF1,ASAH1,1875.0
IRF1,DLST,1306.0
IRF1,MCM4,1382.0
IRF1,ARMC8,1166.0
IRF1,SP100,1273.0
IRF1,CPQ,1199.0
IRF1,ST6GALNAC4,820.0
IRF1,LRRFIP1,785.0
IRF1,TRIM30A,876.0
IRF1,CDCA3,724.0
IRF1,SACM1L,1394.0
IRF1,2610301B20RIK,1274.0
IRF1,NUDT19,818.0
IRF1,CHMP3,1115.0
IRF1,DHFR,1631.0
IRF1,FAR1,1789.0
IRF1,HUS1,517.0
IRF1,RARS,1000.0
IRF1,SCARF1,1267.0
IRF1,RMND5A,557.0
IRF1,ARL6IP6,895.0
IRF1,TCF12,525.0
IRF1,IFI203,614.0
IRF1,MNDAL,667.0
IRF1,GNA13,724.0
IRF1,IFT140,592.0
IRF1,TWSG1,543.0
IRF1,DENND2D,892.0
IRF1,IFI44,976.0
IRF1,ARHGEF6,879.0
IRF1,MARCH5,692.0
IRF1,RNF139,919.0
IRF1,MEF2C,491.0
IRF1,TERF2IP,605.0
IRF1,CD84,556.0
IRF1,CASP4,668.0
IRF1,UBAP1,734.0
IRF1,LANCL2,832.0
IRF1,CPT1A,491.0
IRF1,TMX3,690.0
IRF1,ATP13A1,664.0
IRF1,RNASE6,298.0
IRF1,GCNT2,474.0
IRF1,CDT1,792.0
IRF1,TOR3A,436.0
IRF1,KLHL22,503.0
IRF1,GNB4,650.0
IRF1,PSMF1,416.0
IRF1,H2-OB,589.0
IRF1,RABIF,561.0
IRF1,PLXNC1,570.0
IRF1,LCP1,977.0
IRF1,PACSIN2,363.0
IRF1,ABCB10,922.0
IRF1,TBC1D2B,475.0
IRF1,FOXRED1,366.0
IRF1,FCHSD2,471.0
IRF1,STOM,383.0
IRF1,DNAJC5,592.0
IRF1,AMPD3,478.0
IRF1,EIF1AD,214.0
IRF1,RFC5,579.0
IRF1,SUPT7L,168.0
IRF1,NUDT9,557.0
IRF1,SNRNP200,377.0
IRF1,GYPC,325.0
IRF1,LCP2,240.0
IRF1,SEPT6,415.0
IRF1,SEH1L,260.0
IRF1,WLS,213.0
IRF1,RDH11,379.0
IRF1,MAP4K2,231.0
IRF1,TIMM29,270.0
IRF1,XPR1,289.0
IRF1,9430015G10RIK,456.0
IRF1,OTUD6B,242.0
IRF1,FES,194.0
IRF1,MFSD1,358.0
IRF1,RCOR1,219.0
IRF1,CD1D1,343.0
IRF1,SERPINA3G,368.0
IRF1,SHCBP1,238.0
IRF1,CUL4A,243.0
IRF1,NARFL,230.0
IRF1,PML,304.0
IRF1,IFRD2,301.0
IRF1,STXBP1,479.0
IRF1,EZR,191.0
IRF1,VPS11,194.0
IRF1,CLIC4,144.0
IRF1,INPP5B,218.0
IRF1,CASP2,230.0
IRF1,DNAJC11,167.0
IRF1,BUB1B,267.0
IRF1,TANGO2,198.0
IRF1,RAD51AP1,159.0
IRF1,CTSC,155.0
IRF1,POLE3,210.0
IRF1,LPCAT1,172.0
IRF1,STAT3,191.0
IRF1,TRIB2,164.0
IRF1,SLC29A1,190.0
IRF1,REXO4,106.0
IRF1,ALG9,286.0
IRF1,DNAJC10,149.0
IRF1,ANXA1,142.0
IRF1,NUF2,123.0
IRF1,TRMT2A,131.0
IRF1,CBFB,231.0
IRF1,RANGAP1,123.0
IRF1,ZFP592,217.0
IRF1,MORC3,214.0
IRF1,E2F4,114.0
IRF1,TMEM164,201.0
IRF1,TMC6,191.0
IRF1,JPT2,191.0
IRF1,COPS8,191.0
IRF1,MFSD14B,184.0
IRF1,TMEM129,182.0
IRF1,TACC3,182.0
IRF1,G6PDX,181.0
IRF1,LDAH,176.0
IRF1,STAP1,114.0
IRF1,ENDOD1,174.0
IRF1,NIF3L1,172.0
IRF1,CDCA8,170.0
IRF1,PTPN12,168.0
IRF1,DUS1L,167.0
IRF1,MFN2,164.0
IRF1,SEC23IP,154.0
IRF1,PLEK,151.0
IRF1,GSR,150.0
IRF1,CLCN4,143.0
IRF1,STT3B,140.0
IRF1,ACAA2,140.0
IRF1,NUDCD1,138.0
IRF1,COPB1,138.0
IRF1,PDE4B,133.0
IRF1,NCAPD2,131.0
IRF1,MIS18BP1,131.0
IRF1,PRMT7,130.0
IRF1,D10WSU102E,129.0
IRF1,CALCRL,128.0
IRF1,WDR75,127.0
IRF1,DCAF13,121.0
IRF1,PLEC,120.0
IRF1,ELAC2,119.0
IRF1,VKORC1L1,117.0
IRF1,TBCD,117.0
IRF1,XPC,114.0
IRF1,GNG11,114.0
IRF1,ZYX,110.0
IRF1,INKA1,108.0
IRF1,MSH6,107.0
IRF1,PIGQ,105.0
IRF1,NDEL1,105.0
IRF1,CTSE,105.0
JUN,LMNA,1880.0
JUN,CDT1,2065.0
JUN,COLGALT1,2058.0
JUN,SUN1,2096.0
JUN,GUSB,1806.0
JUN,CD1D1,2107.0
JUN,CD63,1987.0
JUN,ABCB8,1888.0
JUN,TRIM47,2426.0
JUN,NEURL3,2064.0
JUN,WDR36,1902.0
JUN,CISH,2465.0
JUN,CLCN4,1436.0
JUN,PLEK,1610.0
JUN,PRC1,1795.0
JUN,PTPN12,2049.0
JUN,P2RY14,1690.0
JUN,TGM2,2382.0
JUN,ACSS2,2085.0
JUN,GNA13,1461.0
JUN,UCKL1,1832.0
JUN,UBA7,2126.0
JUN,SLC25A45,1582.0
JUN,ATAD1,2024.0
JUN,MRM1,1661.0
JUN,SGTA,1782.0
JUN,NFKBIA,1453.0
JUN,PICALM,1646.0
JUN,CLIC4,1346.0
JUN,TCIRG1,1511.0
JUN,RASSF5,1675.0
JUN,CHP1,1486.0
JUN,PLD3,1885.0
JUN,ETF1,1484.0
JUN,NCAPG2,1424.0
JUN,TMUB2,1360.0
JUN,VIM,1192.0
JUN,UNK,1287.0
JUN,LSP1,1535.0
JUN,CHMP7,1298.0
JUN,PRKAB1,1629.0
JUN,NAA35,1558.0
JUN,SLC30A5,1198.0
JUN,TRMT2A,1230.0
JUN,EBI3,2179.0
JUN,CELA1,1519.0
JUN,EZR,1366.0
JUN,DUSP1,1174.0
JUN,QARS,1281.0
JUN,RTP4,1598.0
JUN,PLIN3,1112.0
JUN,NAMPT,1208.0
JUN,PDE4B,925.0
JUN,CYTIP,1277.0
JUN,UBAP1,1202.0
JUN,ALG9,1929.0
JUN,TUBGCP2,1304.0
JUN,PLEC,833.0
JUN,WDSUB1,1566.0
JUN,SNX10,1804.0
JUN,NOLC1,1073.0
JUN,ZYX,1084.0
JUN,GOSR2,1283.0
JUN,STXBP3,1137.0
JUN,GALK2,1203.0
JUN,MARS,1093.0
JUN,TFG,1049.0
JUN,TMC6,988.0
JUN,ILVBL,1116.0
JUN,CTLA2B,1511.0
JUN,IPO4,1211.0
JUN,RANGAP1,1169.0
JUN,POT1A,880.0
JUN,SLC31A1,1113.0
JUN,UAP1,1100.0
JUN,GBP2,1571.0
JUN,HPN,1637.0
JUN,NDEL1,1034.0
JUN,P2RX4,1047.0
JUN,TCF12,950.0
JUN,COPS8,918.0
JUN,BTAF1,1093.0
JUN,RFC4,1063.0
JUN,LRRFIP1,1424.0
JUN,FIGNL1,732.0
JUN,OAT,1025.0
JUN,FZR1,875.0
JUN,RAD51AP1,1152.0
JUN,RBPMS,1139.0
JUN,EDC3,1113.0
JUN,NAE1,1432.0
JUN,ISG20,1004.0
JUN,PCYT1A,899.0
JUN,OPTN,1635.0
JUN,FEM1B,1617.0
JUN,MT1,1168.0
JUN,E2F8,1524.0
JUN,DHX33,711.0
JUN,AMPD3,1601.0
JUN,FBXW5,1239.0
JUN,SLC25A38,937.0
JUN,CDCA5,914.0
JUN,ARAP1,914.0
JUN,GOLPH3,1143.0
JUN,TOR3A,1064.0
JUN,PRSS50,1457.0
JUN,ESYT2,992.0
JUN,NUBP2,665.0
JUN,HSD3B7,1146.0
JUN,PAK1,1681.0
JUN,BIRC5,819.0
JUN,CENPA,1173.0
JUN,AFG3L2,1998.0
JUN,MT2,961.0
JUN,MNDAL,1147.0
JUN,TBC1D15,802.0
JUN,ATG16L1,833.0
JUN,IFI203,936.0
JUN,NUP107,841.0
JUN,RGCC,858.0
JUN,DCK,959.0
JUN,SKAP2,976.0
JUN,KPNA3,602.0
JUN,AQP9,1201.0
JUN,GSKIP,1029.0
JUN,EMILIN2,943.0
JUN,LONP1,868.0
JUN,ZFP367,851.0
JUN,ZFP655,841.0
JUN,CAST,1296.0
JUN,GIMAP6,948.0
JUN,NUDT9,756.0
JUN,SHCBP1,815.0
JUN,RGS1,963.0
JUN,CTSC,825.0
JUN,DDX20,822.0
JUN,STXBP1,990.0
JUN,MINPP1,1054.0
JUN,CALCRL,767.0
JUN,CASP4,1709.0
JUN,ABCF3,787.0
JUN,CTSE,1022.0
JUN,SPPL2A,1540.0
JUN,CLPTM1L,934.0
JUN,STAT3,648.0
JUN,EXOC2,1991.0
JUN,AHCYL1,767.0
JUN,WDR45B,698.0
JUN,AP5M1,938.0
JUN,DUSP2,1495.0
JUN,GORASP1,802.0
JUN,SCRN3,665.0
JUN,CHMP3,1561.0
JUN,ABTB1,738.0
JUN,KAT7,717.0
JUN,UHRF1,759.0
JUN,NAA50,676.0
JUN,TBXAS1,1094.0
JUN,DNAJC10,790.0
JUN,GSTM1,1104.0
JUN,MYH10,972.0
JUN,GTF2F1,593.0
JUN,FOXRED1,1021.0
JUN,SCFD1,728.0
JUN,STK25,827.0
JUN,ZFP945,897.0
JUN,RASA3,609.0
JUN,NECAP2,761.0
JUN,FAM136A,769.0
