Gene1,Gene2,Score
HCFC1,UNC93B1,388.0
HCFC1,DENND1C,398.0
HCFC1,ACAA2,326.0
HCFC1,MAPKAPK3,460.0
HCFC1,HNRNPLL,352.0
HCFC1,ZBTB38,480.0
HCFC1,AURKB,543.0
HCFC1,COQ8A,411.0
HCFC1,RPS6KA3,446.0
HCFC1,CKS2,380.0
HCFC1,PIM2,478.0
HCFC1,KLF6,260.0
HCFC1,CYB5R1,347.0
HCFC1,VSIR,323.0
HCFC1,GSR,368.0
HCFC1,H1F0,473.0
HCFC1,YBX3,346.0
HCFC1,SLC20A1,376.0
HCFC1,UBL4A,420.0
HCFC1,CCNE2,231.0
HCFC1,GMIP,391.0
HCFC1,METTL7A1,390.0
HCFC1,ACOT9,437.0
HCFC1,LYN,412.0
HCFC1,STT3B,280.0
HCFC1,MPZL1,233.0
HCFC1,MYO5A,307.0
HCFC1,FGGY,638.0
HCFC1,PANX1,466.0
HCFC1,ALDH9A1,295.0
HCFC1,FAR1,323.0
HCFC1,GBP3,360.0
HCFC1,PIK3IP1,368.0
HCFC1,SPNS3,617.0
HCFC1,DUSP1,241.0
HCFC1,ATP1B3,306.0
HCFC1,RPS6KA5,260.0
HCFC1,KCNK5,227.0
HCFC1,UBA7,350.0
HCFC1,LY9,607.0
HCFC1,CD274,485.0
HCFC1,ANXA5,310.0
HCFC1,IL17RA,335.0
HCFC1,UAP1,333.0
HCFC1,ARHGAP15,475.0
HCFC1,GIMAP6,597.0
HCFC1,JUN,347.0
HCFC1,ADSSL1,583.0
HCFC1,STAT2,254.0
HCFC1,LY86,568.0
HCFC1,ZNRF2,301.0
HCFC1,GEM,407.0
HCFC1,LMAN2L,297.0
HCFC1,RGCC,238.0
HCFC1,MLLT3,242.0
HCFC1,NFKBIA,259.0
HCFC1,LAX1,547.0
HCFC1,PFKFB3,252.0
HCFC1,HLF,395.0
HCFC1,MYO1G,326.0
HCFC1,GGTA1,290.0
HCFC1,SERPINB9,289.0
HCFC1,SLC16A1,217.0
HCFC1,VAV1,338.0
HCFC1,TMX4,264.0
HCFC1,TCN2,294.0
HCFC1,CYFIP2,227.0
HCFC1,REL,234.0
HCFC1,CBFB,284.0
HCFC1,1700017B05RIK,286.0
HCFC1,ST6GALNAC4,281.0
HCFC1,TRIM59,332.0
HCFC1,TSC22D1,210.0
HCFC1,EML4,191.0
HCFC1,SOAT1,285.0
HCFC1,ZFP467,288.0
HCFC1,MAP4K2,314.0
HCFC1,PHF11B,487.0
HCFC1,TEC,336.0
HCFC1,CISH,337.0
HCFC1,GLIPR2,188.0
HCFC1,SORT1,482.0
HCFC1,MC5R,290.0
HCFC1,DOCK10,330.0
HCFC1,MTFR1,216.0
HCFC1,HDAC7,310.0
HCFC1,SNX30,183.0
HCFC1,STOM,309.0
HCFC1,NDE1,335.0
HCFC1,TENT5A,263.0
HCFC1,ACSS2,201.0
HCFC1,UBE2L6,328.0
HCFC1,FLNB,451.0
HCFC1,SLC44A2,264.0
HCFC1,SNAP23,262.0
HCFC1,PIDD1,278.0
HCFC1,RGS1,352.0
HCFC1,CAPG,235.0
HCFC1,CD53,286.0
HCFC1,CALCRL,439.0
HCFC1,ZFP945,285.0
HCFC1,FLOT2,430.0
HCFC1,SLC43A3,242.0
HCFC1,TRIM30D,424.0
HCFC1,H2-AA,420.0
HCFC1,ST8SIA4,258.0
HCFC1,DHRS3,266.0
HCFC1,AKNA,251.0
HCFC1,EPB41L4B,211.0
HCFC1,RP2,316.0
HCFC1,E2F8,213.0
HCFC1,NDRG1,284.0
HCFC1,CERS4,214.0
HCFC1,CD82,278.0
HCFC1,SSH3,386.0
HCFC1,PGLYRP2,384.0
HCFC1,GPR160,272.0
HCFC1,PLEK,198.0
HCFC1,EGR1,243.0
HCFC1,MLKL,209.0
HCFC1,PAK1,192.0
HCFC1,SPNS2,369.0
HCFC1,GOLIM4,368.0
HCFC1,XAF1,202.0
HCFC1,ANKRD44,141.0
HCFC1,NEIL3,209.0
HCFC1,SEC24D,129.0
HCFC1,FRRS1,214.0
HCFC1,GABBR1,232.0
HCFC1,IL6ST,181.0
HCFC1,PTGR1,214.0
HCFC1,SYK,254.0
HCFC1,PCLAF,185.0
HCFC1,ITGAL,337.0
HCFC1,CD44,182.0
HCFC1,TMEM173,333.0
HCFC1,ISG20,185.0
HCFC1,SIRPA,218.0
HCFC1,SERPINB1A,332.0
HCFC1,SFXN1,179.0
HCFC1,H2-Q6,323.0
HCFC1,CTSZ,163.0
HCFC1,MBNL3,200.0
HCFC1,SCARB1,154.0
HCFC1,NAPSA,304.0
HCFC1,LGALS1,190.0
HCFC1,RAB38,303.0
HCFC1,CD69,303.0
HCFC1,PRKCD,199.0
HCFC1,CHRNB1,168.0
HCFC1,ABCG2,170.0
HCFC1,PITPNC1,160.0
HCFC1,SLCO4A1,204.0
HCFC1,CD68,119.0
HCFC1,GFI1B,161.0
HCFC1,MKI67,195.0
HCFC1,TCIRG1,180.0
HCFC1,GIMAP8,289.0
HCFC1,GIMAP5,287.0
HCFC1,ALDOC,166.0
HCFC1,TFR2,280.0
HCFC1,CST7,148.0
HCFC1,CYP4V3,275.0
HCFC1,CLEC12A,142.0
HCFC1,STAG2,159.0
HCFC1,LCP2,271.0
HCFC1,EBI3,271.0
HCFC1,LSP1,270.0
HCFC1,NUDT4,141.0
HCFC1,HMGB3,264.0
HCFC1,SELENBP1,261.0
HCFC1,ARHGEF39,260.0
HCFC1,TSC22D3,131.0
HCFC1,RETREG1,143.0
HCFC1,NFAM1,256.0
HCFC1,LAPTM4B,254.0
HCFC1,HACD4,247.0
HCFC1,PHF10,125.0
HCFC1,DOK2,241.0
HCFC1,MFNG,139.0
HCFC1,VKORC1L1,139.0
HCFC1,PRKCH,121.0
HCFC1,SLC7A4,230.0
HCFC1,PIK3R1,131.0
HCFC1,TOR3A,118.0
HCFC1,TGFBR1,131.0
HCFC1,PEAR1,132.0
HCFC1,GBP2,220.0
HCFC1,F2R,118.0
HCFC1,TYROBP,218.0
HCFC1,ENPP5,218.0
HCFC1,BC035044,215.0
HCFC1,IRF7,115.0
HCFC1,GPR65,204.0
HCFC1,IGFBP4,200.0
HCFC1,NCF1,198.0
HCFC1,CDK18,195.0
HCFC1,HSPA1A,108.0
HCFC1,HAAO,192.0
HCFC1,SGPP1,117.0
HCFC1,ADORA2A,113.0
HCFC1,CFP,190.0
HCFC1,NDRG2,184.0
HCFC1,SH2D5,182.0
HCFC1,CBX7,182.0
HCFC1,ANXA2,176.0
HCFC1,MAGED2,170.0
HCFC1,ATP8B4,167.0
HCFC1,FCER1G,164.0
HCFC1,PRSS57,162.0
HCFC1,GATM,162.0
HCFC1,GRINA,161.0
HCFC1,EZR,159.0
HCFC1,SYTL1,155.0
HCFC1,DDX58,155.0
HCFC1,CTSO,152.0
HCFC1,CTSL,152.0
HCFC1,S100A6,151.0
HCFC1,KCTD12,150.0
HCFC1,CD74,149.0
HCFC1,ANXA3,148.0
HCFC1,BCL2,145.0
HCFC1,SIGLECG,142.0
HCFC1,RIN3,142.0
HCFC1,PTGS1,142.0
HCFC1,DOCK11,142.0
HCFC1,FGL2,141.0
HCFC1,CASP1,140.0
HCFC1,FCGR2B,139.0
HCFC1,RGS2,138.0
HCFC1,SLFN2,137.0
HCFC1,PDE4B,137.0
HCFC1,TNIP3,135.0
HCFC1,OAS3,135.0
HCFC1,IFI209,135.0
HCFC1,METTL27,134.0
HCFC1,GALNT6,133.0
HCFC1,CSGALNACT1,133.0
HCFC1,TNFRSF21,129.0
HCFC1,SLCO3A1,126.0
HCFC1,PPP1R9A,126.0
HCFC1,CAND2,125.0
HCFC1,BTK,125.0
HCFC1,SLC22A3,123.0
HCFC1,5430427O19RIK,122.0
HCFC1,PLXNC1,121.0
HCFC1,GNG2,121.0
HCFC1,TMEM176A,118.0
HCFC1,CERS6,118.0
HCFC1,ADA,116.0
HCFC1,RASA4,115.0
HCFC1,IL21R,115.0
HCFC1,PRPS2,114.0
HCFC1,MAN2A2,113.0
HCFC1,STX3,112.0
HCFC1,CD63,112.0
HCFC1,CD9,111.0
HCFC1,CSF2RB,109.0
HCFC1,RBPMS,108.0
HCFC1,RHOF,107.0
HCFC1,NAPRT,107.0
HCFC1,D1ERTD622E,105.0
HCFC1,TMEM50B,104.0
HCFC1,TPM4,103.0
HCFC1,EPSTI1,103.0
HCFC1,PUS7,101.0
HDAC2,HJURP,2234.0
HDAC2,NUP107,2541.0
HDAC2,EIF2B1,1868.0
HDAC2,NOLC1,1910.0
HDAC2,NDUFV1,1656.0
HDAC2,CDCA5,1540.0
HDAC2,NUF2,1522.0
HDAC2,DDX20,1687.0
HDAC2,MIS18BP1,1471.0
HDAC2,MSH6,1659.0
HDAC2,MIEF1,1626.0
HDAC2,SNRNP200,1331.0
HDAC2,HYOU1,1326.0
HDAC2,TPX2,1232.0
HDAC2,CLPTM1L,1287.0
HDAC2,TOP3B,1120.0
HDAC2,TRMT6,1416.0
HDAC2,MTREX,1448.0
HDAC2,SLC35E1,1654.0
HDAC2,CDC6,1498.0
HDAC2,KIF20B,1684.0
HDAC2,OTUD6B,1463.0
HDAC2,ARMT1,1464.0
HDAC2,PSME3,1274.0
HDAC2,SYNJ1,1152.0
HDAC2,MCM7,1058.0
HDAC2,POLR1B,1185.0
HDAC2,RTEL1,1202.0
HDAC2,RFC4,1330.0
HDAC2,MDN1,1237.0
HDAC2,ABCE1,1389.0
HDAC2,ATF7,1297.0
HDAC2,CCNA2,1614.0
HDAC2,NUP155,1105.0
HDAC2,CENPK,1330.0
HDAC2,ATAD2,1253.0
HDAC2,ASF1B,1234.0
HDAC2,LONP1,1141.0
HDAC2,CLTC,995.0
HDAC2,NFAT5,983.0
HDAC2,MSMO1,1361.0
HDAC2,MTMR6,1462.0
HDAC2,SHCBP1,1349.0
HDAC2,WDR4,1283.0
HDAC2,SHMT1,1399.0
HDAC2,BIRC5,1074.0
HDAC2,TOMM40,1256.0
HDAC2,RANGAP1,1297.0
HDAC2,PLD3,1448.0
HDAC2,FOXRED1,1618.0
HDAC2,NCEH1,1093.0
HDAC2,GMFB,1141.0
HDAC2,MAD2L1,1174.0
HDAC2,CKAP2L,1321.0
HDAC2,HAT1,1145.0
HDAC2,TBL3,1107.0
HDAC2,FAM136A,1149.0
HDAC2,TFG,1234.0
HDAC2,PSMD9,1031.0
HDAC2,IFRD2,1499.0
HDAC2,TACC3,1204.0
HDAC2,XPC,1063.0
HDAC2,POLD1,1287.0
HDAC2,BYSL,1126.0
HDAC2,CENPA,1138.0
HDAC2,PRMT7,916.0
HDAC2,CHORDC1,1183.0
HDAC2,PDIA4,1090.0
HDAC2,CKS2,1075.0
HDAC2,FASTKD2,1252.0
HDAC2,PPAT,915.0
HDAC2,THADA,1474.0
HDAC2,TXNDC11,1173.0
HDAC2,USP42,1356.0
HDAC2,TMEM184C,1349.0
HDAC2,KIF11,1046.0
HDAC2,XRCC6,1005.0
HDAC2,RRM1,1221.0
HDAC2,POR,1167.0
HDAC2,CENPF,1083.0
HDAC2,KNSTRN,1159.0
HDAC2,UHRF1,1223.0
HDAC2,PBK,1013.0
HDAC2,IARS,1044.0
HDAC2,WDR55,1175.0
HDAC2,KPNA3,1149.0
HDAC2,UAP1,1036.0
HDAC2,PHF5A,892.0
HDAC2,MTHFD1,1149.0
HDAC2,DCAF13,1032.0
HDAC2,PPP1CB,1030.0
HDAC2,RAD51,1088.0
HDAC2,ELOVL5,1103.0
HDAC2,CKAP2,1329.0
HDAC2,ECT2,1073.0
HDAC2,LAP3,1129.0
HDAC2,NCAPG,892.0
HDAC2,DNAJC5,1163.0
HDAC2,RAD51AP1,1025.0
HDAC2,ACOX3,905.0
HDAC2,TAB1,1154.0
HDAC2,NUP93,1204.0
HDAC2,NOP2,940.0
HDAC2,MCM5,1070.0
HDAC2,NCAPG2,1484.0
HDAC2,GOLT1B,1263.0
HDAC2,CDCA8,1154.0
HDAC2,WDHD1,1154.0
HDAC2,COLGALT1,1266.0
HDAC2,MRPL20,1197.0
HDAC2,GFM1,1081.0
HDAC2,ZHX1,1010.0
HDAC2,MARS,1026.0
HDAC2,RPA2,1108.0
HDAC2,DUS1L,1016.0
HDAC2,TMEM229B,1440.0
HDAC2,INCENP,1177.0
HDAC2,MORC3,1042.0
HDAC2,MCM10,1215.0
HDAC2,SMC2,1242.0
HDAC2,SLC35A4,924.0
HDAC2,ADK,952.0
HDAC2,TIMM50,1120.0
HDAC2,CIPC,897.0
HDAC2,USP14,892.0
HDAC2,ZFP53,865.0
HDAC2,SAMD9L,1323.0
HDAC2,ADSL,875.0
HDAC2,TIMM29,1233.0
HDAC2,HARS,1088.0
HDAC2,FIGNL1,867.0
HDAC2,IDH1,921.0
HDAC2,FBXO5,947.0
HDAC2,DDX21,899.0
HDAC2,OSBPL8,886.0
HDAC2,SEH1L,995.0
HDAC2,RFC5,1153.0
HDAC2,VKORC1L1,945.0
HDAC2,CDC20,949.0
HDAC2,SLC39A6,908.0
HDAC2,ELP2,908.0
HDAC2,DTL,934.0
HDAC2,SDF2L1,907.0
HDAC2,PATL1,1155.0
HDAC2,NUP85,968.0
HDAC2,ZDHHC6,851.0
HDAC2,LRRC59,982.0
HDAC2,NCAPH,1451.0
HDAC2,COQ8A,1017.0
HDAC2,ZFP451,1001.0
HDAC2,9430015G10RIK,1143.0
HDAC2,NEDD1,921.0
HDAC2,PRMT5,907.0
HDAC2,CDK1,923.0
HDAC2,MGAT1,1068.0
HDAC2,GMCL1,1180.0
HDAC2,SLC20A1,883.0
HDAC2,ELAC2,1059.0
HDAC2,SEC23IP,1105.0
HDAC2,SLC30A5,1208.0
HDAC2,REXO4,928.0
HDAC2,SPC25,874.0
HDAC2,CREBRF,934.0
HDAC2,AHCYL1,1122.0
HDAC2,STRAP,1024.0
HDAC2,CYBC1,970.0
HDAC2,UBE2C,1035.0
HDAC2,GBP3,1047.0
HDAC2,PTPRS,992.0
HDAC2,IMMT,912.0
HDAC2,LONP2,925.0
HDAC2,TEX10,910.0
HDAC2,NUBP2,1353.0
HDAC2,QARS,1024.0
HDAC2,MFSD1,781.0
HDAC2,HSPH1,1000.0
HDAC2,ME2,1012.0
HDAC2,PWP2,749.0
HDAC2,ABHD17B,1032.0
HDAC2,PFKFB3,730.0
HDAC2,TMEM43,1321.0
HDAC2,SMARCA2,1123.0
HDAC2,DEF8,892.0
HDAC2,RPS6KA5,1020.0
HDAC2,DHX33,956.0
HDAC2,OSBPL1A,956.0
HDAC2,ACAA2,1133.0
HDAC2,TUBGCP3,885.0
HDAC2,EFTUD2,975.0
HDAC2,WDR43,993.0
HDAC2,GTF2H1,1048.0
HDAC2,UBR7,1042.0
HDAC2,RPRD1B,987.0
HDAC2,RAD21,1046.0
HDAC2,YPEL3,1054.0
HDAC2,GTF2F1,1084.0
HDAC2,ARID5A,1014.0
HDAC2,SLBP,858.0
HDAC2,ALDH9A1,738.0
HDAC2,TARS,824.0
HDAC2,MCM3,891.0
HDAC2,DPP8,1024.0
HDAC2,PRC1,827.0
HDAC2,DNAJC9,879.0
HDAC2,9530068E07RIK,998.0
HDAC2,SERPINB6A,910.0
HDAC2,ATP1B3,808.0
HDAC2,USP37,856.0
HDAC2,SLC35B4,1037.0
HDAC2,CAD,929.0
HDAC2,RUVBL2,914.0
HDAC2,CCDC137,795.0
HDAC2,F2R,994.0
HDAC2,TUBGCP2,850.0
HDAC2,PLA2G15,940.0
HDAC2,DNAJC11,1090.0
HDAC2,RPTOR,851.0
HDAC2,BUB1B,1012.0
HDAC2,CDT1,916.0
HDAC2,ETF1,1089.0
HDAC2,PTTG1IP,947.0
HDAC2,IPO9,785.0
HDAC2,TOMM70A,812.0
HDAC2,OSTM1,929.0
HDAC2,PSMG2,810.0
HDAC2,PCMTD1,961.0
HDAC2,CBFB,734.0
HDAC2,DHFR,988.0
HDAC2,HUS1,756.0
HDAC2,TCF19,767.0
HDAC2,BCAP29,929.0
HDAC2,CENPO,1034.0
HDAC2,MCM4,760.0
HDAC2,IRF9,1120.0
HDAC2,POLE3,962.0
HDAC2,ANXA5,1138.0
HDAC2,FARSB,960.0
HDAC2,TMEM33,808.0
HDAC2,PRPF4,996.0
HDAC2,CSE1L,924.0
HDAC2,STXBP4,895.0
HDAC2,RANBP3,1227.0
HDAC2,RABGGTB,1030.0
HDAC2,MTCH2,863.0
HDAC2,OTUD4,817.0
HDAC2,SLC31A1,979.0
HDAC2,SLC26A2,904.0
HDAC2,RARS,971.0
HDAC2,PSEN1,844.0
HDAC2,NSUN2,932.0
HDAC2,CKS1B,837.0
HDAC2,RPAP1,930.0
HDAC2,CTR9,909.0
HDAC2,SGMS1,1480.0
HDAC2,DNM1L,699.0
HDAC2,TXNIP,895.0
HDAC2,METAP1,1093.0
HDAC2,INTS13,806.0
HDAC2,NDRG1,1251.0
HDAC2,RPA1,806.0
HDAC2,SERPINB9,919.0
HDAC2,RPP40,954.0
HDAC2,ZFP35,823.0
HDAC2,CTC1,874.0
HDAC2,SPCS3,810.0
HDAC2,ABL2,754.0
HDAC2,NCAPD2,692.0
HDAC2,GUSB,925.0
HDAC2,ACSS2,844.0
HDAC2,TIPIN,807.0
HDAC2,FEM1B,821.0
HDAC2,EIF1AD,780.0
HDAC2,ITPR1,749.0
HDAC2,REL,744.0
HDAC2,FDFT1,1048.0
HDAC2,MPZL1,925.0
HDAC2,PNO1,785.0
HDAC2,EAF1,773.0
HDAC2,NUS1,947.0
HDAC2,FGFR1OP,1045.0
HDAC2,NUSAP1,853.0
HDAC2,DCK,797.0
HDAC2,CLN5,856.0
HDAC2,TMEM97,705.0
HDAC2,EIF3B,892.0
HDAC2,MICU1,838.0
HDAC2,PRELID3B,927.0
HDAC2,LIG1,819.0
HDAC2,PLIN3,704.0
HDAC2,POLA2,955.0
HDAC2,CCNE2,688.0
HDAC2,STT3B,745.0
HDAC2,SESN1,878.0
HDAC2,BTAF1,1040.0
HDAC2,KAT7,993.0
HDAC2,HELLS,654.0
HDAC2,TOPORS,822.0
HDAC2,TMX4,844.0
HDAC2,API5,976.0
HDAC2,GANAB,840.0
HDAC2,SPPL2B,828.0
HDAC2,TSPAN14,890.0
HDAC2,SLC25A46,730.0
HDAC2,NUDCD1,813.0
HDAC2,ORC2,698.0
HDAC2,MAPK1,721.0
HDAC2,DOCK10,1266.0
HDAC2,PPP1R15A,772.0
HDAC2,ATAD1,1027.0
HDAC2,SLC25A38,779.0
HDAC2,ABL1,674.0
HDAC2,PSMD6,809.0
HDAC2,RMND5A,830.0
HDAC2,PLAA,993.0
HDAC2,SF3B3,696.0
HDAC2,RNF4,1026.0
HDAC2,CENPE,801.0
HDAC2,EDEM1,874.0
HDAC2,EEF1E1,746.0
HDAC2,MIS12,702.0
HDAC2,NDC1,807.0
HDAC2,XPNPEP1,706.0
HDAC2,RGS2,775.0
HDAC2,ZFP24,727.0
HDAC2,ZFP367,771.0
HDAC2,ERLIN1,899.0
HDAC2,PHKB,701.0
HDAC2,WDR5,824.0
HDAC2,ABCB8,1157.0
HDAC2,AGPS,920.0
HDAC2,FAM91A1,816.0
HDAC2,ATP13A1,790.0
HDAC2,PSMD1,775.0
HDAC2,TES,943.0
HDAC2,TYMS,869.0
HDAC2,PTCD3,652.0
HDAC2,CSTF2,892.0
HDAC2,TECPR1,855.0
HDAC2,GSR,572.0
HDAC2,FCHO2,660.0
HDAC2,PPM1F,752.0
HDAC2,CD82,875.0
HDAC2,TOP2A,632.0
HDAC2,FAM76B,822.0
HDAC2,WSB1,768.0
HDAC2,TBC1D10C,646.0
HDAC2,GPD1L,727.0
HDAC2,SEC24D,1040.0
HDAC2,ALDH18A1,667.0
HDAC2,NUDT19,815.0
HDAC2,CCNB1,900.0
HDAC2,MOGS,924.0
HDAC2,CTSL,746.0
HDAC2,MTMR4,742.0
HDAC2,CYB5R1,770.0
HDAC2,FBXW11,941.0
HDAC2,PSAT1,732.0
HDAC2,PTDSS1,607.0
HDAC2,ARL8B,685.0
HDAC2,STAT2,739.0
HDAC2,RCC1,1053.0
HDAC2,TESPA1,962.0
HDAC2,UMPS,723.0
HDAC2,CSGALNACT2,1075.0
HDAC2,GARS,747.0
HDAC2,ZFP322A,764.0
HDAC2,POLR2B,680.0
HDAC2,PIP4K2A,928.0
HDAC2,EML4,689.0
HDAC2,TMEM206,723.0
HDAC2,DDX1,588.0
HDAC2,RGS19,674.0
HDAC2,ADO,987.0
HDAC2,TM7SF3,754.0
HDAC2,TRMT11,674.0
HDAC2,LMAN2L,689.0
HDAC2,CHRNB1,806.0
HDAC2,AKAP8L,643.0
HDAC2,FTSJ3,767.0
HDAC2,ERCC8,664.0
HDAC2,DNAJC10,664.0
HDAC2,JPT2,821.0
HDAC2,POLE,711.0
HDAC2,GMNN,699.0
HDAC2,4833439L19RIK,906.0
HDAC2,NOL9,994.0
HDAC2,TMX3,598.0
HDAC2,GOLIM4,596.0
HDAC2,XAF1,732.0
HDAC2,DDX39,825.0
HDAC2,TNFRSF21,820.0
HDAC2,NDUFS1,577.0
HDAC2,CNIH1,864.0
HDAC2,PIK3R2,880.0
HDAC2,GLB1,630.0
HDAC2,SLC19A1,931.0
HDAC2,MCM2,571.0
HDAC2,TNPO1,654.0
HDAC2,CBX5,742.0
HDAC2,CERS6,719.0
HDAC2,IDH3A,703.0
HDAC2,FAM102B,736.0
HDAC2,TOR3A,678.0
HDAC2,SPIDR,791.0
HDAC2,B230219D22RIK,680.0
HDAC2,GNS,870.0
HDAC2,AP1S2,834.0
HDAC2,HEXA,701.0
HDAC2,ACLY,909.0
HDAC2,CALCRL,618.0
HDAC2,FASTKD3,687.0
HDAC2,ARHGAP15,787.0
HDAC2,SETD2,645.0
HDAC2,HERPUD1,595.0
HDAC2,ZNRF2,676.0
HDAC2,ATRN,724.0
HDAC2,TRIM59,623.0
HDAC2,NAMPT,669.0
HDAC2,CDC45,712.0
HDAC2,PCMTD2,889.0
HDAC2,UTP4,618.0
HDAC2,FAR1,700.0
HDAC2,E2F4,709.0
HDAC2,SPC24,577.0
HDAC2,E2F8,692.0
HDAC2,STOM,750.0
HDAC2,CDC7,647.0
HDAC2,CD274,620.0
HDAC2,TBC1D9B,727.0
HDAC2,RACGAP1,758.0
HDAC2,ERGIC1,674.0
HDAC2,UBAC1,780.0
HDAC2,NAA50,742.0
HDAC2,FCGRT,1506.0
HDAC2,ITSN1,615.0
HDAC2,FEM1A,624.0
HDAC2,BID,767.0
HDAC2,ACOX1,712.0
HDAC2,CUL3,683.0
HDAC2,CKAP5,470.0
HDAC2,ATG12,589.0
HDAC2,AP3S1,589.0
HDAC2,ARL6IP6,649.0
HDAC2,ZDHHC13,609.0
HDAC2,GBP7,1336.0
HDAC2,CDCA3,787.0
HDAC2,PSME4,561.0
HDAC2,HACD3,514.0
HDAC2,KIF22,549.0
HDAC2,GEMIN5,703.0
HDAC2,IRGM2,675.0
HDAC2,PRIM1,733.0
HDAC2,ST6GALNAC4,729.0
HDAC2,PRIM2,528.0
HDAC2,TBC1D5,615.0
HDAC2,SFXN1,760.0
HDAC2,MYO5A,683.0
HDAC2,SPTBN1,922.0
HDAC2,ABCB10,797.0
HDAC2,PANX1,879.0
HDAC2,CDCA7,514.0
HDAC2,MRPL37,585.0
HDAC2,MTFR1,598.0
HDAC2,USP10,678.0
HDAC2,ISYNA1,516.0
HDAC2,CDCA4,651.0
HDAC2,TCP11L2,597.0
HDAC2,SLC16A1,584.0
HDAC2,GLIPR2,587.0
HDAC2,EMILIN1,1261.0
HDAC2,PRKCD,646.0
HDAC2,ARFGEF2,917.0
HDAC2,KCTD20,709.0
HDAC2,S100A6,668.0
HDAC2,MED16,709.0
HDAC2,H2AFX,530.0
HDAC2,LACTB,486.0
HDAC2,CAMK2D,594.0
HDAC2,UBA2,678.0
HDAC2,VPS35,600.0
HDAC2,ORC6,600.0
HDAC2,COPB1,628.0
HDAC2,MGAT5,618.0
HDAC2,PBX1,1063.0
HDAC2,SCARB1,546.0
HDAC2,SNAP47,493.0
HDAC2,MTR,564.0
HDAC2,SOAT1,488.0
HDAC2,SHISA5,542.0
HDAC2,IL6ST,587.0
HDAC2,PITPNC1,486.0
HDAC2,LAX1,902.0
HDAC2,HNRNPLL,654.0
HDAC2,TIMP2,573.0
HDAC2,MTOR,609.0
HDAC2,CTPS,487.0
HDAC2,TRIM35,548.0
HDAC2,GMIP,539.0
HDAC2,RNF38,653.0
HDAC2,MFSD14B,820.0
HDAC2,XRCC3,501.0
HDAC2,DLST,468.0
HDAC2,METTL7A1,806.0
HDAC2,MOB3C,558.0
HDAC2,RGCC,658.0
HDAC2,NUP88,545.0
HDAC2,AURKB,878.0
HDAC2,IGTP,654.0
HDAC2,PREP,700.0
HDAC2,ELMO2,584.0
HDAC2,OTULINL,761.0
HDAC2,ODC1,605.0
HDAC2,PLA2G12A,647.0
HDAC2,UBA7,672.0
HDAC2,LGALS1,556.0
HDAC2,FAM111A,529.0
HDAC2,BTG2,496.0
HDAC2,GOLPH3,567.0
HDAC2,NFKBIA,442.0
HDAC2,EPSTI1,726.0
HDAC2,AKNA,687.0
HDAC2,TSC22D1,500.0
HDAC2,CCNB2,777.0
HDAC2,ATP6AP2,541.0
HDAC2,SRM,579.0
HDAC2,SNAP23,482.0
HDAC2,TSPAN3,581.0
HDAC2,NADK,560.0
HDAC2,ACOT9,423.0
HDAC2,GEM,714.0
HDAC2,NCLN,904.0
HDAC2,PUS7,653.0
HDAC2,PCLAF,465.0
HDAC2,MAN2A2,465.0
HDAC2,NMD3,406.0
HDAC2,SLC2A3,689.0
HDAC2,SLCO4A1,581.0
HDAC2,ARCN1,493.0
HDAC2,H2-DMA,410.0
HDAC2,MTO1,467.0
HDAC2,PIK3R1,470.0
HDAC2,NEIL3,457.0
HDAC2,RASA4,596.0
HDAC2,LAPTM4B,708.0
HDAC2,FLNB,497.0
HDAC2,DENND1C,867.0
HDAC2,UNC93B1,659.0
HDAC2,PSTPIP1,840.0
HDAC2,MLLT3,455.0
HDAC2,SH3BGRL,554.0
HDAC2,CCDC50,543.0
HDAC2,PFKP,503.0
HDAC2,EIF4ENIF1,567.0
HDAC2,1700017B05RIK,433.0
HDAC2,CS,422.0
HDAC2,ITGAL,832.0
HDAC2,ST8SIA4,655.0
HDAC2,NASP,409.0
HDAC2,MAPKAPK3,524.0
HDAC2,SLC29A1,707.0
HDAC2,CSGALNACT1,885.0
HDAC2,EZR,449.0
HDAC2,CTSO,453.0
HDAC2,PHF10,564.0
HDAC2,MEMO1,463.0
HDAC2,INPP5B,482.0
HDAC2,TGFBR1,454.0
HDAC2,ALAS1,614.0
HDAC2,DHRS3,499.0
HDAC2,TAF12,457.0
HDAC2,MAP4K2,550.0
HDAC2,TMEM173,565.0
HDAC2,UBL4A,419.0
HDAC2,ITCH,393.0
HDAC2,RRM2,384.0
HDAC2,EYA2,774.0
HDAC2,PLEKHO2,497.0
HDAC2,IL27RA,526.0
HDAC2,BC005561,470.0
HDAC2,TMEM50B,564.0
HDAC2,LSP1,982.0
HDAC2,CAPG,570.0
HDAC2,ATP6AP1,404.0
HDAC2,TEC,746.0
HDAC2,KIF13A,722.0
HDAC2,FLT3,720.0
HDAC2,RCOR1,599.0
HDAC2,ANKRD44,688.0
HDAC2,INTS8,501.0
HDAC2,HP,1091.0
HDAC2,ARID2,432.0
HDAC2,BCL2,440.0
HDAC2,APLP2,458.0
HDAC2,ATP8B4,612.0
HDAC2,NDE1,406.0
HDAC2,ARHGEF18,532.0
HDAC2,CD63,794.0
HDAC2,GGTA1,398.0
HDAC2,RIN3,588.0
HDAC2,DUSP1,559.0
HDAC2,UBE2L6,421.0
HDAC2,STAG2,531.0
HDAC2,TCIRG1,543.0
HDAC2,NUAK2,638.0
HDAC2,HDAC7,781.0
